"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-01","6.71",",,W"," 1033",",,X"," 0850",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"46",",,X","33",",,X",,,"  350",",,X","  320",",,X","16.1",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-02","10.96",",,W"," 1931",",,X"," 1740",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","25",",,X",,,"  290",",,X","  270",",,X","21.0",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-03","5.59",",,W"," 0026",",,X"," 0118",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"33",",,X","20",",,X",,,"  330",",,X","  260",",,X","15.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-04","7.83",",,W"," 1729",",,X"," 1650",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"41",",,X","27",",,X",,,"  150",",,X","  190",",,X","15.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-05","8.95",",,W"," 1423",",,X"," 1712",",,W","0.01",",,X,2400","0.0",",,X,","0.0",",,X,",,,"61",",,X","41",",,X",,,"  180",",,X","  170",",,X","17.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-06","8.50",",,W"," 2230",",,X"," 2059",",,W","2.02",",,X,2400","0.0",",,X,","0.0",",,X,",,,"54",",,X","50",",,X",,,"  170",",,X","  150",",,X","17.9",",,X","33.1",",,X","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-07","10.29",",,W"," 1443",",,X"," 1300",",,W","0.08",",,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","34",",,X",,,"  290",",,X","  300",",,X","21.0",",,X","31.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-08","4.70",",,W"," 0821",",,X"," 0949",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"48",",,X","29",",,X",,,"  330",",,X","   30",",,X","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-09","10.74",",,W"," 1733",",,X"," 1913",",,W","0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"45",",,X","34",",,X",,,"  110",",,X","   70",",,X","19.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-10","10.74",",,W"," 2357",",,X"," 2333",",,W","1.07",",,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","38",",,X",,,"  130",",,X","  140",",,X","23.0",",,X","40.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-11","8.50",",,W"," 0120",",,X"," 0120",",,W","0.91",",,X,2400","0.0",",,X,","0.0",",,X,",,,"55",",,X","40",",,X",,,"  140",",,X","  160",",,X","23.0",",,X","38.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-12","8.28",",,W"," 0942",",,X"," 0142",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"56",",,X","38",",,X",,,"  260",",,X","  270",",,X","17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-13","9.40",",,W"," 0712",",,X"," 0717",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","41",",,X",,,"  270",",,X","  280",",,X","21.0",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-14","5.14",",,W"," 2021",",,X"," 0801",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"45",",,X","37",",,X",,,"   30",",,X","  290",",,X","12.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-15","5.14",",,W"," 1844",",,X"," 2016",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"47",",,X","34",",,X",,,"  130",",,X","  160",",,X","14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-16","2.91",",,W"," 0805",",,X"," 0804",",,W","0.56",",,X,2400","0.0",",,X,","0.0",",,X,",,,"57",",,X","38",",,X",,,"   60",",,X","   50",",,X","17.0",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-17","5.59",",,W"," 2322",",,X"," 2321",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"65",",,X","44",",,X",,,"  240",",,X","  240",",,X","14.1",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-18","8.05",",,W"," 1358",",,X"," 1211",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"77",",,X","51",",,X",,,"  280",",,X","  270",",,X","21.9",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-19","8.72",",,W"," 0602",",,X"," 1621",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"59",",,X","38",",,X",,,"  290",",,X","  320",",,X","17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-20","6.49",",,W"," 2337",",,X"," 0712",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"51",",,X","34",",,X",,,"  180",",,X","   30",",,X","14.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-21","4.92",",,W"," 0842",",,X"," 0842",",,W","0.44",",,Z,2400","0.0","T,,X,","0.0",",,X,",,,"45",",,X","36",",,X",,,"  160",",,X","  130",",,X","15.0",",,X","21.9",",,X","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-22","8.50",",,W"," 1406",",,X"," 1351",",,W","0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"50",",,X","40",",,X",,,"  290",",,X","  290",",,X","16.1",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-23","6.71",",,W"," 2137",",,X"," 2136",",,W","0.87",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"40",",,X","32",",,X",,,"   50",",,X","   60",",,X","17.0",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X","    1",",,X",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-24","6.49",",,W"," 0025",",,X"," 1132",",,W","0.09",",,X,2400","1.0",",,X,","1.0",",,X,",,,"44",",,X","30",",,X",,,"   80",",,X","  340",",,X","15.0",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-25","6.93",",,W"," 1609",",,X"," 1737",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"42",",,X","28",",,X",,,"  280",",,X","  270",",,X","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-26","8.95",",,W"," 1529",",,X"," 1508",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"40",",,X","26",",,X",,,"  270",",,X","  290",",,X","16.1",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-27","8.50",",,W"," 2342",",,X"," 1932",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"45",",,X","28",",,X",,,"  300",",,X","  310",",,X","17.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-28","9.40",",,W"," 2234",",,X"," 0025",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"45",",,X","26",",,X",,,"  300",",,X","  270",",,X","17.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-29","7.83",",,W"," 1538",",,X"," 1702",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"49",",,X","31",",,X",,,"  290",",,X","  290",",,X","16.1",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-30","4.47",",,W"," 1612",",,X"," 1617",",,W","0.01",",,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","36",",,X",,,"  160",",,X","  170",",,X","15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03-31","10.74",",,W"," 1724",",,X"," 1723",",,W","0.13",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"43",",,X","37",",,X",,,"   60",",,X","   70",",,X","21.0",",,X","28.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-01","7.61",",,W"," 1814",",,X"," 2013",",,W","0.18",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"44",",,X","35",",,X",,,"  270",",,X","  270",",,X","17.0",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-02","10.29",",,W"," 1315",",,X"," 1503",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"55",",,X","38",",,X",,,"  270",",,X","  280",",,X","17.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-03","8.05",",,W"," 1333",",,X"," 1125",",,W","0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"58",",,X","42",",,X",,,"  290",",,X","  290",",,X","17.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-04","6.71",",,W"," 0858",",,X"," 0750",",,W","0.06",",,X,2400","0.0",",,X,","0.0",",,X,",,,"63",",,X","43",",,X",,,"  160",",,X","  160",",,X","17.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-05","10.51",",,W"," 1021",",,X"," 1348",",,W","0.16",",,X,2400","0.0",",,X,","0.0",",,X,",,,"67",",,X","41",",,X",,,"  290",",,X","  310",",,X","21.0",",,X","33.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-06","6.71",",,W"," 1302",",,X"," 1302",",,W","0.09",",,X,2400","0.0",",,X,","0.0",",,X,",,,"55",",,X","38",",,X",,,"  240",",,X","  230",",,X","17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-07","6.49",",,W"," 0832",",,X"," 0831",",,W","0.02",",,X,2400","0.0",",,X,","0.0",",,X,",,,"52",",,X","42",",,X",,,"   60",",,X","   40",",,X","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-08","4.47",",,W"," 0927",",,X"," 1541",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"49",",,X","42",",,X",,,"   60",",,X","  200",",,X","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-09","4.92",",,W"," 1604",",,X"," 1343",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"58",",,X","40",",,X",,,"  130",",,X","  140",",,X","12.1",",,X","16.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-10","4.03",",,W"," 1811",",,X"," 2201",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"56",",,X","46",",,X",,,"  150",",,X","  140",",,X","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-11","6.93",",,W"," 2355",",,X"," 0545",",,W","0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"81",",,X","50",",,X",,,"  250",",,X","  240",",,X","14.1",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-12","10.74",",,W"," 2346",",,X"," 2345",",,W","1.09",",,X,2400","0.0",",,X,","0.0",",,X,",,,"72",",,X","45",",,X",,,"   50",",,X","   60",",,X","25.9",",,X","33.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-13","11.86",",,W"," 0754",",,X"," 0754",",,W","0.38",",,X,2400","0.0",",,X,","0.0",",,X,",,,"50",",,X","43",",,X",,,"   60",",,X","   60",",,X","32.0",",,X","40.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-14","5.82",",,W"," 2318",",,X"," 2317",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"69",",,X","48",",,X",,,"   30",",,X","   30",",,X","16.1",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-15","9.62",",,W"," 0736",",,X"," 0735",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"56",",,X","41",",,X",,,"   60",",,X","   60",",,X","21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-16","12.30",",,W"," 1623",",,X"," 1632",",,W","1.45",",,X,2400","0.0",",,X,","0.0",",,X,",,,"55",",,X","41",",,X",,,"   90",",,X","  110",",,X","23.9",",,X","38.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-17","9.40",",,W"," 0015",",,X"," 1535",",,W","0.33",",,X,2400","0.0",",,X,","0.0",",,X,",,,"61",",,X","50",",,X",,,"  170",",,X","  250",",,X","21.9",",,X","34.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-18","6.93",",,W"," 1732",",,X"," 1752",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"63",",,X","47",",,X",,,"  170",",,X","  210",",,X","14.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-19","6.26",",,W"," 2346",",,X"," 2345",",,W","0.03",",,X,2400","0.0",",,X,","0.0",",,X,",,,"53",",,X","47",",,X",,,"   70",",,X","   60",",,X","16.1",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-20","5.82",",,W"," 0010",",,X"," 0150",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"65",",,X","45",",,X",,,"   50",",,X","   70",",,X","17.0",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-21","10.29",",,W"," 1734",",,X"," 1335",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"63",",,X","43",",,X",,,"  290",",,X","  300",",,X","19.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-22","7.16",",,W"," 1548",",,X"," 1447",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"51",",,X","40",",,X",,,"  160",",,X","  100",",,Z","13.0",",,X","21.9",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-23","5.59",",,W"," 0730",",,X"," 0754",",,W","0.75",",,X,2400","0.0",",,X,","0.0",",,X,",,,"61",",,X","43",",,X",,,"  140",",,X","  120",",,X","14.1",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-24","3.36",",,W"," 1417",",,X"," 1417",",,W","0.50",",,X,2400","0.0",",,X,","0.0",",,X,",,,"80",",,X","54",",,X",,,"  150",",,X","  150",",,X","13.0",",,X","16.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-25","5.37",",,W"," 1954",",,X"," 1932",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"75",",,X","56",",,X",,,"   60",",,X","   70",",,X","12.1",",,X","16.1",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-26","6.26",",,W"," 1607",",,X"," 1310",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"83",",,X","54",",,X",,,"  160",",,X","  200",",,X","16.1",",,X","25.9",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-27","6.93",",,W"," 1534",",,X"," 1506",",,W","0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"75",",,X","61",",,X",,,"  150",",,X","  150",",,X","15.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-28","7.16",",,W"," 1121",",,X"," 1221",",,W","0.31",",,X,2400","0.0",",,X,","0.0",",,X,",,,"72",",,X","61",",,X",,,"  140",",,X","  270",",,X","15.0",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-29","6.49",",,W"," 1458",",,X"," 1717",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"69",",,X","54",",,X",,,"  260",",,X","  250",",,X","16.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04-30","4.92",",,W"," 1316",",,X"," 1309",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"67",",,X","50",",,X",,,"   50",",,X","   50",",,X","15.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-05-01","5.37",",,W"," 2054",",,X"," 2141",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"69",",,X","50",",,X",,,"  150",",,X","  140",",,X","13.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-05-02","5.14",",,W"," 1331",",,X"," 0225",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"63",",,X","50",",,X",,,"  130",",,X","  160",",,X","10.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-05-03","6.71",",,W"," 2250",",,X"," 2035",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"75",",,X","55",",,X",,,"  270",",,X","  160",",,X","14.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-05-04","6.04",",,W"," 1904",",,X"," 0651",",,W","0.50",",,X,2400","0.0",",,X,","0.0",",,X,",,,"64",",,X","46",",,X",,,"  300",",,X","  310",",,X","14.1",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-05-05","8.50",",,W"," 1608",",,X"," 1540",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"65",",,X","46",",,X",,,"  280",",,X","  320",",,X","17.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-05-06","5.82",",,W"," 1427",",,X"," 1842",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"72",",,X","50",",,X",,,"  170",",,X","  160",",,X","14.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-05-07","5.82",",,W"," 1604",",,X"," 1601",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"72",",,X","55",",,X",,,"  300",",,X","  300",",,X","17.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-05-08","4.92",",,W"," 1747",",,X"," 1744",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"74",",,X","52",",,X",,,"   30",",,X","   30",",,X","13.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-05-09","7.16",",,W"," 1242",",,X"," 1550",",,W","0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"71",",,X","54",",,X",,,"   50",",,X","   70",",,X","17.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
